strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,composite,net_return,max_drawdown,time_in_range,episode_count,rebalance_count,total_fees,total_transaction_cost,fee_to_transaction_cost_ratio,total_price_impact_cost,final_value,divergent_loss
ewma,volatility,ewma,3.0,0.95,0.4,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.0568575209080821,-0.01888882442640294,0.03796869648167916,0.8243661100803958,35,34,6.757698464403481,14.150224074639157,0.47756830059779876,0.06567901567155571,441.5000290081187,-0.01888882442640294
ewma,volatility,ewma,2.25,0.95,0.8,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05689629739661748,-0.013128122751358884,0.043768174645258597,0.9548546691403834,31,30,7.042828380669347,12.642299057017972,0.5570844629529423,0.11106456407914189,444.0923447618885,-0.013128122751358884
ewma,volatility,ewma,3.0,0.95,0.7,False,1.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.0571155739904486,-0.013904475516140935,0.043211098474307666,0.9703153988868275,33,32,6.483654872776396,13.458175634116266,0.48176328270976276,0.11203662774847933,443.7429860177366,-0.013904475516140935
ewma,volatility,ewma,2.25,0.95,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05714874020345405,-0.013517548230501886,0.04363119197295216,0.9548546691403834,30,29,7.217081061223184,12.2447908423346,0.589400109332302,0.11119813310294369,443.91710329627415,-0.013517548230501886
ewma,volatility,ewma,3.0,0.95,0.5,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05715675285726187,-0.016326094260244117,0.040830658597017754,0.9579468150896723,33,32,6.966716084545358,13.397191039971709,0.5200131925983247,0.10989470347067044,442.65325758289015,-0.016326094260244117
ewma,volatility,ewma,2.25,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.057273444120470134,-0.011612768274034124,0.04566067584643601,0.9604205318491033,44,43,8.745642361817287,17.81831493540245,0.490823200371262,0.11014503446393246,444.77425427668464,-0.011612768274034124
ewma,volatility,ewma,2.75,0.975,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05739911703960956,-0.011922202819655503,0.045476914219954055,0.9591836734693877,42,41,7.9848627690208405,16.99963952668833,0.4697077697727134,0.10989844761949646,444.63500873115504,-0.011922202819655503
ewma,volatility,ewma,3.0,0.975,0.6,False,5.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05746910572320582,-0.011958095699495352,0.04551101002371047,0.9591836734693877,42,41,7.984591724352121,17.021182878447146,0.4690973466046539,0.11049435777898625,444.6188569352271,-0.011958095699495352
ewma,volatility,ewma,2.75,0.95,0.7,False,10.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.057620383580317375,-0.012958994511453104,0.04466138906886427,0.9591836734693877,29,28,6.496293611674295,11.863540038419792,0.5475847504738217,0.11165814517081984,444.1684524698461,-0.012958994511453104
ewma,volatility,ewma,2.5,0.95,0.4,False,15.0,,,,,,,,1,spot,100.0,450.0,,,False,-0.05772886601194535,-0.01715148654761922,0.04057737946432613,0.9208410636982065,30,29,9.105783499750004,12.495792231427709,0.7287079787425067,0.1669778870123679,442.28183105357135,-0.01715148654761922
