strategy_mode,range_mode,center_mode,sd_multiplier,ewma_lambda,downside_skew,preemptive_rebalance,rebalance_threshold_pct,fixed_width_pct,fixed_tick_width,harvest_upward_range_fraction,profit_take_return,stop_loss_return,out_of_range_overshoot_fraction,min_exit_swap_volume_usd,exit_confirmation_swaps,exit_price_mode,exit_price_min_swap_volume_usd,initial_capital_usd,mint_gas_usd,remove_gas_usd,unwind_to_cash_on_exit,valid_window_count,robust_validation_score,mean_validation_net_return,median_validation_net_return,min_validation_net_return,worst_window_max_drawdown,worst_window_divergent_loss,positive_window_rate,validation_top_rank_rate,windows_won,mean_validation_total_fees,mean_validation_total_transaction_cost,mean_validation_fee_to_tx_cost_ratio,mean_validation_rebalance_count,eligible
ewma,volatility,ewma,3.0,0.975,0.7,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005935258100225934,0.0024941141612582207,0.0024941141612582207,0.0024941141612582207,0.0,0.0024941141612582207,1.0,0.0,0,3.2383922755257353,1.2561446362722009,2.5780409214150324,2.0,True
ewma,volatility,ewma,0.5,0.95,0.3,True,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005870583356907483,0.0027852908063865645,0.0027852908063865645,0.0027852908063865645,0.0,0.0027852908063865645,1.0,1.0,1,2.9834916506325664,2.210221121114429,1.3498611619131764,2.0,True
ewma,volatility,ewma,0.5,0.95,0.3,False,1.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005870583356907483,0.0027852908063865645,0.0027852908063865645,0.0027852908063865645,0.0,0.0027852908063865645,1.0,0.0,0,2.9834916506325664,2.210221121114429,1.3498611619131764,2.0,True
ewma,volatility,ewma,0.5,0.999,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.5,0.999,0.5,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.5,0.999,0.6,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.5,0.999,0.7,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.5,0.999,0.8,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.75,0.999,0.3,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
ewma,volatility,ewma,0.75,0.999,0.4,False,15.0,,,,,,,,1,spot,100.0,1200.0,0.073,0.022,False,1,0.005628334572187772,0.0026377356281492848,0.0026377356281492848,0.0026377356281492848,0.0,0.0026377356281492848,1.0,0.0,0,2.591330321542181,1.8208584498321938,1.4231366099770095,3.0,True
